gbak:opened file C:\sys\dados\cinco\prosport\MILLENNIUM.gbk 
gbak:restoring domain RDB$34086 
gbak:restoring domain RDB$34087 
gbak:restoring domain RDB$34088 
gbak:restoring domain RDB$34089 
gbak:restoring domain RDB$34090 
gbak:restoring domain RDB$34091 
gbak:restoring domain RDB$34092 
gbak:restoring domain RDB$34093 
gbak:restoring domain RDB$34094 
gbak:restoring domain RDB$34095 
gbak:restoring domain RDB$34096 
gbak:restoring domain RDB$34097 
gbak:restoring domain RDB$34098 
gbak:restoring domain RDB$34099 
gbak:restoring domain RDB$34100 
gbak:restoring domain RDB$34101 
gbak:restoring domain RDB$34102 
gbak:restoring domain RDB$34103 
gbak:restoring domain RDB$34104 
gbak:restoring domain RDB$34105 
gbak:restoring domain RDB$34106 
gbak:restoring domain RDB$34107 
gbak:restoring domain RDB$34108 
gbak:restoring domain RDB$34109 
gbak:restoring domain RDB$34110 
gbak:restoring domain RDB$34111 
gbak:restoring domain RDB$34112 
gbak:restoring domain RDB$34113 
gbak:restoring domain RDB$34114 
gbak:restoring domain RDB$34115 
gbak:restoring domain RDB$34116 
gbak:restoring domain RDB$34117 
gbak:restoring domain RDB$34118 
gbak:restoring domain RDB$34119 
gbak:restoring domain RDB$34120 
gbak:restoring domain RDB$34121 
gbak:restoring domain RDB$34122 
gbak:restoring domain RDB$34123 
gbak:restoring domain RDB$34124 
gbak:restoring domain RDB$34125 
gbak:restoring domain RDB$34126 
gbak:restoring domain RDB$34127 
gbak:restoring domain RDB$34128 
gbak:restoring domain RDB$34129 
gbak:restoring domain RDB$34130 
gbak:restoring domain RDB$34131 
gbak:restoring domain RDB$34132 
gbak:restoring domain RDB$34133 
gbak:restoring domain RDB$34134 
gbak:restoring domain RDB$34135 
gbak:restoring domain RDB$34136 
gbak:restoring domain RDB$34137 
gbak:restoring domain RDB$34138 
gbak:restoring domain RDB$34139 
gbak:restoring domain RDB$34140 
gbak:restoring domain RDB$34141 
gbak:restoring domain RDB$34142 
gbak:restoring domain RDB$34143 
gbak:restoring domain RDB$34144 
gbak:restoring domain RDB$34145 
gbak:restoring domain RDB$34146 
gbak:restoring domain RDB$34147 
gbak:restoring domain RDB$34148 
gbak:restoring domain RDB$34149 
gbak:restoring domain RDB$34150 
gbak:restoring domain RDB$34151 
gbak:restoring domain RDB$34152 
gbak:restoring domain RDB$34153 
gbak:restoring domain RDB$34154 
gbak:restoring domain RDB$34155 
gbak:restoring domain RDB$34156 
gbak:restoring domain RDB$34157 
gbak:restoring domain RDB$34158 
gbak:restoring domain RDB$34159 
gbak:restoring domain RDB$34160 
gbak:restoring domain RDB$34161 
gbak:restoring domain RDB$34162 
gbak:restoring domain RDB$34163 
gbak:restoring domain RDB$34164 
gbak:restoring domain RDB$34165 
gbak:restoring domain RDB$34166 
gbak:restoring domain RDB$34167 
gbak:restoring domain RDB$34168 
gbak:restoring domain RDB$34169 
gbak:restoring domain RDB$34170 
gbak:restoring domain RDB$34171 
gbak:restoring domain RDB$34172 
gbak:restoring domain RDB$34173 
gbak:restoring domain RDB$34174 
gbak:restoring domain RDB$34175 
gbak:restoring domain RDB$34176 
gbak:restoring domain RDB$34177 
gbak:restoring domain RDB$34178 
gbak:restoring domain RDB$34179 
gbak:restoring domain RDB$34180 
gbak:restoring domain RDB$34181 
gbak:restoring domain RDB$34182 
gbak:restoring domain RDB$34183 
gbak:restoring domain RDB$34184 
gbak:restoring domain RDB$34185 
gbak:restoring domain RDB$34186 
gbak:restoring domain RDB$34187 
gbak:restoring domain RDB$34188 
gbak:restoring domain RDB$34189 
gbak:restoring domain RDB$34190 
gbak:restoring domain RDB$4186166 
gbak:restoring domain RDB$4186167 
gbak:restoring domain RDB$4186168 
gbak:restoring domain RDB$4186169 
gbak:restoring domain RDB$34196 
gbak:restoring domain RDB$34197 
gbak:restoring domain RDB$34198 
gbak:restoring domain RDB$34199 
gbak:restoring domain RDB$34200 
gbak:restoring domain RDB$34201 
gbak:restoring domain RDB$34202 
gbak:restoring domain RDB$34203 
gbak:restoring domain RDB$34204 
gbak:restoring domain RDB$34205 
gbak:restoring domain RDB$34206 
gbak:restoring domain RDB$34207 
gbak:restoring domain RDB$34208 
gbak:restoring domain RDB$34209 
gbak:restoring domain RDB$34210 
gbak:restoring domain RDB$34211 
gbak:restoring domain RDB$34212 
gbak:restoring domain RDB$34213 
gbak:restoring domain RDB$34214 
gbak:restoring domain RDB$34215 
gbak:restoring domain RDB$34216 
gbak:restoring domain RDB$34217 
gbak:restoring domain RDB$34218 
gbak:restoring domain RDB$34219 
gbak:restoring domain RDB$34220 
gbak:restoring domain RDB$34221 
gbak:restoring domain RDB$34222 
gbak:restoring domain RDB$34223 
gbak:restoring domain RDB$34224 
gbak:restoring domain RDB$34225 
gbak:restoring domain RDB$34226 
gbak:restoring domain RDB$34227 
gbak:restoring domain RDB$34228 
gbak:restoring domain RDB$34229 
gbak:restoring domain RDB$34230 
gbak:restoring domain RDB$34231 
gbak:restoring domain RDB$34232 
gbak:restoring domain RDB$34233 
gbak:restoring domain RDB$34234 
gbak:restoring domain RDB$34235 
gbak:restoring domain RDB$34236 
gbak:restoring domain RDB$34237 
gbak:restoring domain RDB$34238 
gbak:restoring domain RDB$34239 
gbak:restoring domain RDB$34240 
gbak:restoring domain RDB$34241 
gbak:restoring domain RDB$34242 
gbak:restoring domain RDB$34243 
gbak:restoring domain RDB$34244 
gbak:restoring domain RDB$34245 
gbak:restoring domain RDB$34246 
gbak:restoring domain RDB$34247 
gbak:restoring domain RDB$34248 
gbak:restoring domain RDB$34249 
gbak:restoring domain RDB$34250 
gbak:restoring domain RDB$34251 
gbak:restoring domain RDB$34252 
gbak:restoring domain RDB$34253 
gbak:restoring domain RDB$34254 
gbak:restoring domain RDB$34255 
gbak:restoring domain RDB$34256 
gbak:restoring domain RDB$34279 
gbak:restoring domain RDB$34280 
gbak:restoring domain RDB$34281 
gbak:restoring domain RDB$34282 
gbak:restoring domain RDB$34283 
gbak:restoring domain RDB$34284 
gbak:restoring domain RDB$34285 
gbak:restoring domain RDB$34286 
gbak:restoring domain RDB$34287 
gbak:restoring domain RDB$34288 
gbak:restoring domain RDB$34289 
gbak:restoring domain RDB$34290 
gbak:restoring domain RDB$34291 
gbak:restoring domain RDB$34292 
gbak:restoring domain RDB$34293 
gbak:restoring domain RDB$34294 
gbak:restoring domain RDB$34295 
gbak:restoring domain RDB$34296 
gbak:restoring domain RDB$34297 
gbak:restoring domain RDB$34298 
gbak:restoring domain RDB$34299 
gbak:restoring domain RDB$34300 
gbak:restoring domain RDB$34301 
gbak:restoring domain RDB$34302 
gbak:restoring domain RDB$34303 
gbak:restoring domain RDB$34304 
gbak:restoring domain RDB$34305 
gbak:restoring domain RDB$34306 
gbak:restoring domain RDB$34307 
gbak:restoring domain RDB$34308 
gbak:restoring domain RDB$34309 
gbak:restoring domain RDB$34310 
gbak:restoring domain RDB$34311 
gbak:restoring domain RDB$34312 
gbak:restoring domain RDB$34313 
gbak:restoring domain RDB$34314 
gbak:restoring domain RDB$34315 
gbak:restoring domain RDB$34316 
gbak:restoring domain RDB$34317 
gbak:restoring domain RDB$34318 
gbak:restoring domain RDB$34319 
gbak:restoring domain RDB$34320 
gbak:restoring domain RDB$34321 
gbak:restoring domain RDB$34322 
gbak:restoring domain RDB$34323 
gbak:restoring domain RDB$34324 
gbak:restoring domain RDB$34325 
gbak:restoring domain RDB$34326 
gbak:restoring domain RDB$34327 
gbak:restoring domain RDB$34328 
gbak:restoring domain RDB$34329 
gbak:restoring domain RDB$34330 
gbak:restoring domain RDB$34331 
gbak:restoring domain RDB$34345 
gbak:restoring domain RDB$34346 
gbak:restoring domain RDB$34347 
gbak:restoring domain RDB$34348 
gbak:restoring domain RDB$34349 
gbak:restoring domain RDB$34350 
gbak:restoring domain RDB$34351 
gbak:restoring domain RDB$34352 
gbak:restoring domain RDB$34353 
gbak:restoring domain RDB$34354 
gbak:restoring domain RDB$34355 
gbak:restoring domain RDB$34356 
gbak:restoring domain RDB$34357 
gbak:restoring domain RDB$34358 
gbak:restoring domain RDB$34359 
gbak:restoring domain RDB$34360 
gbak:restoring domain RDB$34361 
gbak:restoring domain RDB$34362 
gbak:restoring domain RDB$34363 
gbak:restoring domain RDB$34364 
gbak:restoring domain RDB$34365 
gbak:restoring domain RDB$34366 
gbak:restoring domain RDB$34367 
gbak:restoring domain RDB$34368 
gbak:restoring domain RDB$34369 
gbak:restoring domain RDB$34370 
gbak:restoring domain RDB$34371 
gbak:restoring domain RDB$34372 
gbak:restoring domain RDB$34373 
gbak:restoring domain RDB$34374 
gbak:restoring domain RDB$34375 
gbak:restoring domain RDB$34376 
gbak:restoring domain RDB$34377 
gbak:restoring domain RDB$34378 
gbak:restoring domain RDB$34379 
gbak:restoring domain RDB$34380 
gbak:restoring domain RDB$34381 
gbak:restoring domain RDB$34382 
gbak:restoring domain RDB$34383 
gbak:restoring domain RDB$34384 
gbak:restoring domain RDB$34385 
gbak:restoring domain RDB$34386 
gbak:restoring domain RDB$34387 
gbak:restoring domain RDB$34388 
gbak:restoring domain RDB$34389 
gbak:restoring domain RDB$34390 
gbak:restoring domain RDB$34391 
gbak:restoring domain RDB$34398 
gbak:restoring domain RDB$34399 
gbak:restoring domain RDB$34400 
gbak:restoring domain RDB$34401 
gbak:restoring domain RDB$34402 
gbak:restoring domain RDB$34403 
gbak:restoring domain RDB$34412 
gbak:restoring domain RDB$34413 
gbak:restoring domain RDB$34414 
gbak:restoring domain RDB$34415 
gbak:restoring domain RDB$34416 
gbak:restoring domain RDB$34417 
gbak:restoring domain RDB$34418 
gbak:restoring domain RDB$34419 
gbak:restoring domain RDB$34446 
gbak:restoring domain RDB$34447 
gbak:restoring domain RDB$34448 
gbak:restoring domain RDB$34449 
gbak:restoring domain RDB$34450 
gbak:restoring domain RDB$34451 
gbak:restoring domain RDB$34452 
gbak:restoring domain RDB$34453 
gbak:restoring domain RDB$34454 
gbak:restoring domain RDB$34455 
gbak:restoring domain RDB$34456 
gbak:restoring domain RDB$34457 
gbak:restoring domain RDB$34458 
gbak:restoring domain RDB$34459 
gbak:restoring domain RDB$34460 
gbak:restoring domain RDB$34461 
gbak:restoring domain RDB$34462 
gbak:restoring domain RDB$34463 
gbak:restoring domain RDB$34464 
gbak:restoring domain RDB$34465 
gbak:restoring domain RDB$34466 
gbak:restoring domain RDB$34467 
gbak:restoring domain RDB$34468 
gbak:restoring domain RDB$34469 
gbak:restoring domain RDB$34470 
gbak:restoring domain RDB$34471 
gbak:restoring domain RDB$34472 
gbak:restoring domain RDB$34473 
gbak:restoring domain RDB$34474 
gbak:restoring domain RDB$34475 
gbak:restoring domain RDB$34476 
gbak:restoring domain RDB$34477 
gbak:restoring domain RDB$34478 
gbak:restoring domain RDB$34479 
gbak:restoring domain RDB$34480 
gbak:restoring domain RDB$34481 
gbak:restoring domain RDB$34482 
gbak:restoring domain RDB$34483 
gbak:restoring domain RDB$34484 
gbak:restoring domain RDB$34485 
gbak:restoring domain RDB$34486 
gbak:restoring domain RDB$34487 
gbak:restoring domain RDB$34488 
gbak:restoring domain RDB$34489 
gbak:restoring domain RDB$34490 
gbak:restoring domain RDB$34491 
gbak:restoring domain RDB$34492 
gbak:restoring domain RDB$34493 
gbak:restoring domain RDB$34494 
gbak:restoring domain RDB$34495 
gbak:restoring domain RDB$34496 
gbak:restoring domain RDB$34497 
gbak:restoring domain RDB$34498 
gbak:restoring domain RDB$34499 
gbak:restoring domain RDB$34500 
gbak:restoring domain RDB$34501 
gbak:restoring domain RDB$34502 
gbak:restoring domain RDB$34503 
gbak:restoring domain RDB$34504 
gbak:restoring domain RDB$34505 
gbak:restoring domain RDB$34506 
gbak:restoring domain RDB$34507 
gbak:restoring domain RDB$34508 
gbak:restoring domain RDB$34509 
gbak:restoring domain RDB$34510 
gbak:restoring domain RDB$34511 
gbak:restoring domain RDB$34512 
gbak:restoring domain RDB$34513 
gbak:restoring domain RDB$34514 
gbak:restoring domain RDB$34515 
gbak:restoring domain RDB$34516 
gbak:restoring domain RDB$34517 
gbak:restoring domain RDB$34518 
gbak:restoring domain RDB$34519 
gbak:restoring domain RDB$34520 
gbak:restoring domain RDB$34521 
gbak:restoring domain RDB$34522 
gbak:restoring domain RDB$34523 
gbak:restoring domain RDB$34524 
gbak:restoring domain RDB$34525 
gbak:restoring domain RDB$34526 
gbak:restoring domain RDB$34527 
gbak:restoring domain RDB$34528 
gbak:restoring domain RDB$34529 
gbak:restoring domain RDB$34530 
gbak:restoring domain RDB$34531 
gbak:restoring domain RDB$34532 
gbak:restoring domain RDB$34533 
gbak:restoring domain RDB$34534 
gbak:restoring domain RDB$34535 
gbak:restoring domain RDB$34536 
gbak:restoring domain RDB$34537 
gbak:restoring domain RDB$34538 
gbak:restoring domain RDB$34539 
gbak:restoring domain RDB$34540 
gbak:restoring domain RDB$34541 
gbak:restoring domain RDB$34542 
gbak:restoring domain RDB$34543 
gbak:restoring domain RDB$34544 
gbak:restoring domain RDB$34545 
gbak:restoring domain RDB$34546 
gbak:restoring domain RDB$34547 
gbak:restoring domain RDB$34548 
gbak:restoring domain RDB$34549 
gbak:restoring domain RDB$34550 
gbak:restoring domain RDB$34551 
gbak:restoring domain RDB$34552 
gbak:restoring domain RDB$34553 
gbak:restoring domain RDB$34554 
gbak:restoring domain RDB$34555 
gbak:restoring domain RDB$34556 
gbak:restoring domain RDB$34557 
gbak:restoring domain RDB$34558 
gbak:restoring domain RDB$34559 
gbak:restoring domain RDB$34560 
gbak:restoring domain RDB$34561 
gbak:restoring domain RDB$34562 
gbak:restoring domain RDB$34563 
gbak:restoring domain RDB$34564 
gbak:restoring domain RDB$34565 
gbak:restoring domain RDB$34566 
gbak:restoring domain RDB$34567 
gbak:restoring domain RDB$34568 
gbak:restoring domain RDB$34569 
gbak:restoring domain RDB$34570 
gbak:restoring domain RDB$34571 
gbak:restoring domain RDB$34572 
gbak:restoring domain RDB$34573 
gbak:restoring domain RDB$34574 
gbak:restoring domain RDB$34575 
gbak:restoring domain RDB$34576 
gbak:restoring domain RDB$34577 
gbak:restoring domain RDB$34578 
gbak:restoring domain RDB$34579 
gbak:restoring domain RDB$34580 
gbak:restoring domain RDB$34581 
gbak:restoring domain RDB$34582 
gbak:restoring domain RDB$34583 
gbak:restoring domain RDB$34584 
gbak:restoring domain RDB$34585 
gbak:restoring domain RDB$34586 
gbak:restoring domain RDB$34587 
gbak:restoring domain RDB$34588 
gbak:restoring domain RDB$34589 
gbak:restoring domain RDB$34590 
gbak:restoring domain RDB$34591 
gbak:restoring domain RDB$34592 
gbak:restoring domain RDB$34593 
gbak:restoring domain RDB$34594 
gbak:restoring domain RDB$34595 
gbak:restoring domain RDB$34596 
gbak:restoring domain RDB$34597 
gbak:restoring domain RDB$34598 
gbak:restoring domain RDB$34599 
gbak:restoring domain RDB$34600 
gbak:restoring domain RDB$34601 
gbak:restoring domain RDB$34602 
gbak:restoring domain RDB$34603 
gbak:restoring domain RDB$34604 
gbak:restoring domain RDB$34605 
gbak:restoring domain RDB$34606 
gbak:restoring domain RDB$34607 
gbak:restoring domain RDB$34608 
gbak:restoring domain RDB$34609 
gbak:restoring domain RDB$34610 
gbak:restoring domain RDB$34611 
gbak:restoring domain RDB$34612 
gbak:restoring domain RDB$34613 
gbak:restoring domain RDB$34614 
gbak:restoring domain RDB$34615 
gbak:restoring domain RDB$34616 
gbak:restoring domain RDB$34617 
gbak:restoring domain RDB$34618 
gbak:restoring domain RDB$34619 
gbak:restoring domain RDB$34620 
gbak:restoring domain RDB$34621 
gbak:restoring domain RDB$34622 
gbak:restoring domain RDB$34623 
gbak:restoring domain RDB$34624 
gbak:restoring domain RDB$34625 
gbak:restoring domain RDB$34626 
gbak:restoring domain RDB$34627 
gbak:restoring domain RDB$34628 
gbak:restoring domain RDB$34629 
gbak:restoring domain RDB$34630 
gbak:restoring domain RDB$34631 
gbak:restoring domain RDB$34632 
gbak:restoring domain RDB$34633 
gbak:restoring domain RDB$34634 
gbak:restoring domain RDB$34635 
gbak:restoring domain RDB$34636 
gbak:restoring domain RDB$34637 
gbak:restoring domain RDB$34638 
gbak:restoring domain RDB$34639 
gbak:restoring domain RDB$34640 
gbak:restoring domain RDB$34641 
gbak:restoring domain RDB$34642 
gbak:restoring domain RDB$34643 
gbak:restoring domain RDB$34644 
gbak:restoring domain RDB$34645 
gbak:restoring domain RDB$34646 
gbak:restoring domain RDB$34647 
gbak:restoring domain RDB$34648 
gbak:restoring domain RDB$34649 
gbak:restoring domain RDB$34650 
gbak:restoring domain RDB$34651 
gbak:restoring domain RDB$34652 
gbak:restoring domain RDB$34653 
gbak:restoring domain RDB$34654 
gbak:restoring domain RDB$34655 
gbak:restoring domain RDB$34656 
gbak:restoring domain RDB$34657 
gbak:restoring domain RDB$34658 
gbak:restoring domain RDB$34659 
gbak:restoring domain RDB$34660 
gbak:restoring domain RDB$34661 
gbak:restoring domain RDB$34662 
gbak:restoring domain RDB$34663 
gbak:restoring domain RDB$34664 
